,title,category
328,"폭행 후 숨진 감독, 유족 '분통'...""범인 아직 길거리에""",Social
329,"배민으로 주소 턴 '보복대행'…막혀도 ""방법 있다"" 활개",Social
330,"유명 프로게이머, '부친 명의'로 주식 거래해 과세… 심판원 ""조세 회피""",Social
331,[속보] 호르무즈 해협서 발 묶였던 실습 선원 2명 귀국,Social
332,서울숲에 ‘농심정원’ 들어선다…라면 모티브 정원문화 선보여,Social
333,"""오랜만에 꺼내 입으셨대요""…제복 입고 찾아온 '참전용사'에 국밥 대접한 사장",Social
334,[속보]“물에 시신…” 인천 경인아라뱃길서 신원미상 시신 발견,Social
335,전기차가 앞서가던 승용차 추돌 후 화재…30대 운전자 숨져,Social
336,멀리 봐야 보이는 밸류업…중후장대 기업의 미래 투자가 그런 것 [매경포럼],Social
337,"""교도소가 리조트냐"" …법무부 ""아니다"" 해명까지, 어떻길래",Social
338,"""정정하다는 표현조차 실례"" 이길여 총장 외모 또 화제",Social
339,교수 갑질 호소하고 숨진 전남대 대학원생 산재 승인,Social
340,장기기증으로 4명 살리고 세상 떠난 김창민 영화감독 폭행당해 숨진 것으로 뒤늦게 알려…피의자 영장은 기각,Social
341,"만우절 장난, 전화에서 온라인으로···경찰 ‘SNS 협박·AI 가짜뉴스’ 주시",Social
342,"""할머니 요양병원 보내면 천벌 받나요?""…입원 거부한 조모, 죄책감 시달리는 손녀 [어떻게 생각하세요]",Social
343,"엄마의 불륜 본 딸의 고백…""피멍 들 때까지 맞았지만 이혼 말라고 애원""",Social
344,비 오전에 대부분 그쳐…경상권·제주 강풍 주의,Social
345,"'룸살롱 폭행' 이혁재, '한동훈 복당' 외친 청년에…""폰 던질 뻔"" 분노",Social
346,"""자고 나니 바퀴가 사라져""…인천 공공주차장 '바퀴털이' 기승",Social
347,"성비위 의혹 간부 경찰, 다른 지역으로 인사조치",Social
348,"아내 살해한 남편, 묘지 배수로에 시신 가방 버렸다",Social
349,"""경적 왜 울려"" 시비 붙은 버스기사·운전자…쌍방폭행 입건",Social
350,세계 최초? 가장 위험한 선례가 될 수도 있다,Social
351,"1살 딸 얼굴을 장난감으로 '퍽퍽'…친모 ""훈육이었다""",Social
352,"""필터 낀 줄…종말 온 것 같다"" 새빨갛게 물든 호주 하늘, 무슨 일",Social
353,"[출근길인터뷰] '왕사남'의 금성대군, 서울 금성당서 만난다",Social
354,호르무즈 해협 봉쇄에 고립됐던 실습생 2명 귀국,Social
355,"""94세 맞아? 50대인 줄""…'최강동안' 이길여 가천대 총장 근황",Social
356,"‘민생경제 회복 위해 맞춤형 지원 나선다’…서초구, 중소상공인 437.5억 대출·서초사랑상품권 70억 발행",Social
357,입사 1년도 되기 전에 회삿돈 1억원 빼돌린 간 큰 장례식장 경리,Social
358,"""맞으니까 잘해"" 시퍼런 멍 자국들…공포의 훈련",Social
359,"""내 차에 대체 무슨 짓을""…통째로 사라진 바퀴",Social
360,"부산시, 서부산행정복합타운 시공사로 태영건설 컨소시엄 선정",Social
361,오늘 낮까지 비... 경북 일부 지역에는 강풍주의보,Social
362,"이혁재 ""100만 유튜버 달성까지 우파 청년·자유 대한민국 위해 투쟁""",Social
363,혼자 사는 여성 집 침입해 강도질…4인조 강도 덜미,Social
364,개헌 잰걸음…“헌법에 농업 공익적 가치 담아야”,Social
365,"AI는 가까이, 태도는 더 가까이[문성후의 킥]",Social
366,9월 '공무직위원회' 출범 앞두고 노·정·전문가 사전 협의체,Social
367,무면허에 훔친 차로 경찰차 들이받고 달아난 10대 구속,Social
368,꽃 심고 야간조명 달고…지자체들 드라마 촬영지 명소화한다,Social
369,"유부남 심리상담사가 부적절 관계 요구…폭로하자 ""넌 상간녀일뿐""",Social
370,"""185명 뽑는데 5250명 몰렸다""…경기청년 사다리, 28대 1 '열기'",Social
371,창동민자역사 22년 만에 준공…'흉물'서 '도봉구 랜드마크'로,Social
372,[자막뉴스] 1인당 쓰봉 구매 제한까지...대란 벌어지자 직접 나선 장관,Social
373,"산책로 점령하더니…""눈치껏 비켜라"" 적반하장",Social
374,"경찰, 조정훈 '공천헌금 의혹' 내사…조 의원 ""사실 아냐""",Social
375,“집중력 높이려고”... 중학생 야구부원 ‘피멍’ 들게 한 감독의 황당 변명,Social
376,‘우울한 한국’ 항우울제 처방 5년새 40% 뛰었다…“정신건강 위기 신호”,Social
377,"""못 가, 어떡해…"" 안전공업 희생자 눈물 속 마지막 발인",Social
378,"""맞으니 잘하더라""...감독이 중학생 '배트 폭행'",Social
379,음주단속에 차량 2대 들이받고 도주한 30대…차안엔 초등생 아들이 있었다,Social
380,"도봉구 창동민자역사, 22년 만에 준공… 지역 흉물서 랜드마크로",Social
381,봄비 내리는 출근길…오후엔 비 그치고 최고기온 21도,Social
382,'여행자 외화 밀반출 검사' 인천공항에 전담부서 신설,Social
383,“눈치껏 비키세요!” 길 막고 달린 러닝 크루…산책하던 시민까지 쳤다,Social
384,안전공업 참사 마지막 발인…43년 근무 오상열 씨,Social
385,"등 뒤에서 '찰칵'...카페 사장님 몰래 촬영한 남성 ""내 이상형""",Social
386,"'성범죄 전과 의혹' 황석희, 소통 중단…SNS 사실상 폐쇄",Social
387,‘0.5인분 식사’에 대표 욕설…외국인 노조 가입에 “공산주의”,Social
388,"7살한테 ""토익 점수 보내라""…황당한 현실",Social
389,민주 경기지사 후보 토론회…“내가 적격” 격돌,Social
390,‘전남광주특별시’에 쏠린 눈… 갈등은 이제 시작이다,Social
391,“아들 채용해주면 정부지원금 도와줄게”…청년 취업 프로그램서 ‘취업청탁’?,Social
392,“리조트보다 좋은 감옥?” 화성여자교도소 조감도 논란,Social
393,"“퇴근길 커피 3잔 들고 나갔다”…알바생 ‘횡령’ 고소한 점주, 엄벌 요구한 이유",Social
394,“알아봐줘서 고마워” 제복입고 국밥집 방문한 노인…무슨 일?,Social
395,"조선일보 1면도…""요동치는 대구, 국민의힘에 호의적이지 않아""",Social
396,[투데이 라인업] 신현송 한국은행 총재 후보자 첫 출근 / 윤 '이종섭 도피 의혹' 재판 시작 / '전분당 담합 의혹' 업체 경영진 구속 심사 / 홈플러스 익스프레스 인수의향서 접수 마감,Social
397,‘집중력 향상’ 핑계로 배트 휘두른 야구감독…중학생 제자들 폭행 혐의 송치,Social
398,"음주단속 보고 도주한 30대男, 차안엔 초등생 아들 타고 있었다",Social
399,새 변수 '녹음 파일'‥'진술 회유' 다시 본다,Social
400,"'부천 금은방 살인' 김성호, 1심 무기징역형에 불복 항소",Social
401,"""김치찌개 3000원, 돈가스 4000원 식당""…돈 아껴주는 '거지맵' 난리",Social
402,“완구에서 엔터까지···남들이 안하는 도전 합니다”,Social
403,[연합뉴스 이 시각 헤드라인] - 07:30,Social
404,"""사람 구한 게 족쇄 됐다""…세월호 의인 김동수씨 아내, 대통령 앞에서 눈물 호소",Social
405,3월 31일 '뉴스 퍼레이드' 오프닝,Social
406,"[와글와글 플러스] ""쓰레기봉투 부족 시 일반 봉투 사용 허용""",Social
407,"장난전화는 옛말…경찰, 만우절 앞 ‘가짜 협박글’ 경계 강화",Social
408,[와글와글 플러스] 4월 건보료 정산에 직장인 '희비',Social
409,“5년 새 40% 폭증”... 대한민국은 지금 ‘항우울제’ 처방 2440만 건 시대,Social
410,충남 보령서 교통사고 전기차 화재…1명 사망·1명 부상,Social
411,[이시각헤드라인] 3월 31일 라이브투데이,Social
412,"“돈가스 4000원, 순댓국 3500원”…돈 아끼는 ‘거지맵’ 등장",Social
413,"""나를 존경 마라, 실망할 날 온다""…'성범죄 의혹' 황석희, 섬뜩한 예언?",Social
414,"[단독] 아내 살해한 뒤 시신 유기한 남편...경찰, 음성에서 검거",Social
415,빗길서 미끄러진 전기차 ‘추돌 후 화재’···30대 운전자 숨져,Social
416,"국밥집에 제복 입은 노인…""훈훈하다"" 퍼진 사연",Social
417,'공포의 훈련'…배트로 야구클럽 중학생 선수들 폭행한 감독,Social
418,"입학식날 신입생 폭행, 촬영까지 한 중학생들 송치",Social
419,"""이게 감옥이냐"" 난리났던 교도소…알고 보니",Social
420,'40도 고열'에 출근했다 사망…마지막 메시지엔,Social
421,탈퇴했는데 쿠팡한테 문자가?…이용권 안내 메시지 '논란',Social
422,"생후 5개월만에 입양돼 10년째 난치병 앓아 ""친모 찾기 위해 살아남아 싸울 것""[잊힌 아이들]⑤",Social
423,보령서 전기차·승용차 추돌사고…1명 사망,Social
424,"[손병관의 뉴스프레소] '강선우 공천헌금' 수사한 경찰, 국민의힘도 수사",Social
425,"[단독]해외입양인 174명이 말했다…""뿌리 못 찾고, 이방인으로 살아요""",Social
426,"수년만에 제복 꺼낸 참전용사, 물개박수로 맞았다...낭만 가득한 국밥집",Social
427,"화천대유 330억원 체납…국세청, 계좌 압류로 징수 착수",Social
428,전기차 사고로 화재…운전자 심한 화상 입고 ‘사망’,Social
429,"""일회용기 사면 남는 게 없다""...속 타는 사장님들",Social
430,BMW 바퀴만 쏙 훔쳐간 도둑들…도심 한복판 황당 범죄,Social
431,"""낙첨인 줄 알았는데""…친구 둘과 구매한 복권, 5억 당첨",Social
432,[법조브리핑] “대통령실이 ‘관저 이전’ 허위 답변 지시” 外,Social
433,“리조트냐 휴양지 뺨치네”…법무부 부인에도 ‘신축 교도소’ 호화 시설 논란,Social
434,눈 풀린 여성 보고 112 신고했는데…'범죄자' 취급 남성의 분노 [사건 실화],Social
435,"서울, 전광판 ‘눈부심’ 잡는다…주간 7000cd/㎡ 기준 첫 도입",Social
436,음료 3잔 가져간 알바생 고소 논란…“횡령” 진실 공방 [잇슈 키워드],Social
437,제복 입은 손님 보고 ‘폴짝’…국밥집에서 무슨 일이? [잇슈 키워드],Social
438,"문 닫는 검찰, 사직·특검 파견에 '인력난'…미제사건 12만건",Social
439,"고인을 소비하는 AI, 막을 수 있을까?[점선면]",Social
440,"'미운 오리'서 '한강 백조'로…한강버스, 주말 탑승률 60% 돌파",Social
441,"""변화의 시작""…제약바이오 주총서도 '집중투표제' 화두",Social
442,"""XX 왜 찍어""...190cm 헤비급도 중2 담배 훈계했다가 '봉변'",Social
443,[단독] '고객정보 유출' 조사 착수…배민은 공식 사과,Social
444,개나리도 못 봤는데 벌써 벚꽃이?‥'초고속' 개화,Social
445,입양공공기관이 예비 부모에 ‘마루타’?…입양 부모들 분통,Social
446,1천789원에 몰린 대기줄‥새치기 했다며 '흉기',Social
447,"“자랑하고 싶으셨는지” 국가유공자에 국밥 대접하자, 제복 입고 다시 온 참전용사",Social
448,"""김치찌개 3천원·돈까스 4천원?""…치솟는 밥값에 '거지맵' 떴다",Social
449,"스페인, 미군 이란 작전 전면 봉쇄 ...""불법 전쟁엔 협조 없다""",Social
450,"“게임은 승리, 세금은 패배”…유명 프로게이머, 부친 통해 주식 세금 탈세",Social
451,"""아버지, 나 죽어요"" 비명 난무...지옥도 그런 지옥이 없었다",Social
452,변호사들 경찰되겠다 너도나도 우르르…검찰 문 닫자 달라졌다 [세상&플러스],Social
453,[와글와글] 정류장 아닌 '세차장'서 승객 내려준 버스 기사,Social
454,"10년 내조했더니 음란채팅? '엄카' 쓰는 무직 남편, 이혼하려니 ""내 집은 부모님 거""",Social
455,‘성폭력 전과 의혹’ 스타 번역가 황석희 SNS 폐쇄…입장문만 남아,Social
456,"훈·표창 16개 남긴 이근안‥""전수조사하겠다""",Social
457,"손가락 까딱에 4천 명 '우르르'…""당장 내일"" 긴장",Social
458,‘랩계좌’로 몰래 다올증권 수혈…투자라더니 모회사 수천억 지원?,Social
459,“고급 리조트같아” 난리 난 女교도소 조감도에…법무부 “채택 안 돼”,Social
460,"AI 시대 만우절, 장난의 경계가 무너졌다..폭파 협박, 딥페이크 강력 대응",Social
461,"[전국 톡톡] ""전설의 고향 느낌""‥과도한 조명 논란",Social
462,"""몇 년 만에 꺼내 입으셨대요""…제복 입고 국밥집 찾은 참전용사, 왜",Social
463,"[이웃사랑] 폭력과 가난, 암과 빚 버틴 엄마 ""프로게이머 아들 꿈만은 지키고 싶어""",Social
464,"3월 학평 수학·영어, 작년 수능 보다 쉬웠다… 국어는 체감 난도 높아",Social
465,사교육·의대 쏠림…韓 성장잠재력 갉아먹는다,Social
466,‘회유 의혹’ 박상용 “자백·선처 설명한 것”…서민석 ‘추가폭로’ 예고,Social
467,"""규범 어겼다""…'직원 20분 감금·협박' 장외주식 브로커, 집행유예",Social
468,"카페 사장 '도촬' 딱 걸린 손님…경찰 ""노출 없어 처벌 어려워""",Social
469,"“재혼할 바에 리얼돌”…돌싱남녀 일부 ‘긍정’ 응답, 왜?",Social
470,5월 신부 주목! 체중보다 중요한 드레스 핏...살 빼기 전 확인 포인트는?,Social
471,"충돌 사고 후 전기차 화재, 1명 사망…공장 화재도",Social
472,"46년 만에 바로잡힌 이름…'서울의 봄' 김오랑 중령, 무공훈장 받는다",Social
473,“왜 끼어들어” 고유가 속 주유소 새치기 시비 끝에 ‘흉기’,Social
474,"[단독] ""조금이라도 싼 주유소로""…새치기에 흉기 위협까지",Social
